name,city,state,capacity,lat,lon
CHURCH OF THE NAZARENE HERITAGE HOUSE,FOSTORIA,OH,0.0,41.1653738,-83.40084935
Centro De Uso Multiples - Club De La Juventud (dal,CULEBRA,PR,0.0,18.31807612,-65.2880482
Door County Senior Center,STURGEON BAY,WI,500.0,44.8449249,-87.36152896
Andover Church of Christ,ANDOVER,OH,10.0,41.61948251,-80.58291761999999
BH-BL FL STEVENS ELEMENTARY,BALLSTON LAKE,NY,271.0,42.91085154,-73.88078654
Backus Community Center,International Falls,MN,3650.0,48.60071743,-93.41356072
Bollinger Canyon Elementary,SAN RAMON,CA,50.0,37.75954121,-121.97063179
Caltech University,PASADENA,CA,1.0,34.136883,-118.124579
Scioto Township Hall,CHILLICOTHE,OH,200.0,39.3321773,-82.962696
Lusk Field House,CORTLAND,NY,4000.0,42.5904,-76.1948
SANFORD ELEMENTARY,MONTEVIDEO,MN,350.0,44.94248055,-95.71073934
ESC. FRANCISCO NAVARRO COLON,GUAYAMA,PR,0.0,17.98954603,-66.13573773
Marshall Elementary,MARSHALL,NC,100.0,35.87153863,-82.69920048
Esc. Francisco A. Garcia Boyre,Guayama,PR,0.0,17.97138076,-66.12451891
ESC. GEORGINA BAQUERO,CANOVANAS,PR,0.0,18.32835883,-65.88766833000001
ESC. INTERMEDIA NUEVA,CEIBA,PR,0.0,18.26359174,-65.64700872
Esc. Jose Felipe Zayas,Coamo,PR,0.0,18.0799429,-66.34398937
Esc. Isaac Del Rosario,Catano,PR,0.0,18.42303389,-66.14398864
ESC. JOSE GUALBERTO PADILLA,CAYEY,PR,0.0,18.11171001,-66.16958698
ESC. JOSE RODRIGUEZ DE SOTO,ENSENADA,PR,0.0,17.98268539,-66.94431747
Esc. Juan Ponce De Leon II,FLORIDA,PR,0.0,18.36094039,-66.56751883
ESC. JUANA RODRIGUEZ MUNDO,CANOVANAS,PR,0.0,18.36997274,-65.91202899000001
Saint John Lutheran Church,SAGINAW,MI,250.0,43.43069642,-83.93084082
Twin Lakes Motel,McAlester,OK,0.0,34.95467953,-95.95680783
WEST LIBERTY COMMUNITY SCHOOL,WEST LIBERTY,IL,600.0,38.852141,-88.094635
ESC. LUIS MUNOZ RIVERA I,PONCE,PR,0.0,18.06050206,-66.6145377
ESC. BERNARDA ROBLES DE HEVIA,NARANJITO,PR,0.0,18.28832445,-66.2526813
Esc. Luis A Ferrer Aguayo (palomas),YAUCO,PR,280.0,18.01192151,-66.87460977
ESC. PEDRO ALBIZU CAMPOS,PONCE,PR,432.0,18.06050206,-66.6145377
ESC. QUEBRADA ARRIBA 2,PATILLAS,PR,0.0,18.03175423,-66.01221629000001
ESC. RAFAEL HERNANDEZ MARIN,HORMIGUEROS,PR,0.0,18.13256247,-67.11844751
ESC. FELIPE GUTIERREZ,SAN JUAN,PR,0.0,18.40666415,-66.02912838
ESC. JUDITH A. VIVAS,UTUADO,PR,251.0,18.27086823,-66.70240999
Esc. Ernestina Bracero Perez (Villa Gutierrez),Toa Baja,PR,0.0,18.39925631,-66.25102511
Esc. Roman Baldorioty De Castro (intermedia),CAMUY,PR,0.0,18.47557317,-66.85235674
ESC. ROSA M. RODRIGUEZ,VEGA BAJA,PR,0.0,18.42841254,-66.39794108000001
Sandfield Community Center,COLUMBUS,MS,0.0,33.4353668,-88.5405405
Hoboken HS,HOBOKEN,NJ,50.0,40.747539,-74.033096
First Presbyterian Church,HIGH POINT,NC,311.0,35.9662119,-80.012975
Owens Community College,WALBRIDGE,OH,950.0,41.5885522,-83.5278394
JEFFERSON HS @ North Arlington,ARLINGTON,NJ,0.0,40.753026,-74.118819
RIDGEFIELD FIRE DEPT ENGINE CO#1,RIDGEFIELD,NJ,45.0,40.832192,-74.010261
Presbyterian Church @ Pluckemin,PLUCKEMIN,NJ,124.0,39.1168582,-94.0617581
BENNINGTON ELEMENTARY,BENNINGTON,VT,1.0,42.878891,-73.186165
Winooski Educational Center,WINOOSKI,VT,300.0,44.491341,-73.18644
WESTMINSTER CENTRAL ELEMENTARY SCHOOL,WESTMINSTER,VT,1.0,43.073623,-72.452116
COLUMBUS GRANGE,COLUMBUS,NJ,0.0,40.07150311,-74.72108935
SOMERVILLE MIDDLE SCHOOL,SOMERVILLE,NJ,600.0,40.571591,-74.614221
Winooski Middle/high School,WINOOSKI,VT,1650.0,44.491341,-73.18644
Eagle Rock Recreation Center (Child Care Center) 2 of 2,LOS ANGELES,CA,109.0,34.1436835,-118.1882184
Roman Catholic Community- Freeland Parish Center,FREELAND,PA,250.0,41.01738781,-75.89982697
Juniata High School,MIFFLINTOWN,PA,480.0,40.6004434,-77.4037606
Lamoille County Civic Association,MORRISVILLE,VT,193.0,44.5617225,-72.5977213
Crockery Township Hall,NUNICA,MI,226.0,43.086103,-86.069477
SAINT MARY'S SCHOOL,Fountain City,WI,72.0,44.13268294,-91.71632499
HOLY MARY'S CHURCH,GREEN BAY,WI,100.0,44.48812216,-87.95529942
SOUTH SHORE SCHOOL DISTRICT,Port Wing,WI,740.0,46.78143048,-91.38412884
LUMBERPORT ELEMENTARY SCHOOL,LUMBERPORT,WV,60.0,39.37688953,-80.3497623
Owego Apalachin Middle School,OWEGO,NY,3289.0,42.111774,-76.272408
HANNA CENTER,LAFAYETTE,IN,20.0,40.404839,-86.863426
EDSEL,DEARBORN,MI,0.0,42.310757,-83.214648
Grand Haven Christian School,GRAND HAVEN,MI,1.0,43.056917,-86.2144129
Vincent J. Galligher Jr. High School,SMITHFIELD,RI,275.0,41.88365,-71.542408
Beechwood Christian Reformed Church,HOLLAND,MI,1.0,42.7999579,-86.145684
ST CLAIR OF MONTEFALCO SCHOOL,GROSS POINT,MI,0.0,42.391445,-82.912536
ST CLARE OF MONTEFALCO CHURCH,GROSSE POINT,MI,0.0,42.391445,-82.912536
PARCELLS MIDDLE,GROSSE POINTE WOODS,MI,750.0,42.391445,-82.912536
Wright Township Offices,MARNE,MI,1.0,43.0368179,-85.826872
REFORMED,ZEELAND,MI,0.0,42.81234,-86.012046
TOWNSHIP FIRE,ZEELAND,MI,0.0,42.81234,-86.012046
MN STATE SE TANDESKI CENTER,WINONA,MN,0.0,44.053086,-91.667374
Tuscarora Junior High School,MIFFLINTOWN,PA,276.0,40.6004434,-77.4037606
Colchester High School,COLCHESTER,VT,2000.0,44.543755,-73.148247
United Church Of Colchester,COLCHESTER,VT,50.0,44.543755,-73.148247
ESC. MERCEDES GARCIA DE COLORADO,CATANO,PR,0.0,18.42303389,-66.14398864
ESC. MIGUEL F. CHIQUES,CAGUAS,PR,0.0,18.22744005,-66.0344898
Esc. Miguel Melendez Munoz (elemental),CAYEY,PR,0.0,18.10525132,-66.1641988
Esc. Oscar Hernández Guevara,Guayama,PR,0.0,17.95216081,-66.18173716000001
Esc. Porfilio Cruz Garcia,COROZAL,PR,0.0,18.30431147,-66.32793787
ESC. PEDRO J. RODRIGUEZ OQUENDO,CAROLINA,PR,0.0,18.36577103,-65.94007611
ESC. RAFAEL A. DELGADO MATEO (OLIMPO 2),GUAYAMA,PR,0.0,17.98954603,-66.13573773
ESC. RAFAEL CORDERO,SAN JUAN,PR,0.0,18.39166223,-66.06258725
BLANCO UNITED METHODIST CHURCH,BLANCO,TX,70.0,30.0945522,-98.4223587
Rock Falls Community Center,ROCK FALLS,IA,100.0,43.20299116,-93.08328839
Bluestem High School,LEON,KS,800.0,37.68248953,-96.78896931
Leon Senior Center,LEON,KS,240.0,37.6878794,-96.7812464
Buckhead Ridge VFW 9528 (R/P),OKEECHOBEE,FL,121.0,27.07123372,-80.97598883
ST. MARY'S SCHOOL,ALGOMA,WI,0.0,44.603219,-87.446396
SCHOOL DISTRICK OF BONDUEL,BONDUEL,WI,0.0,44.739954,-88.4462
HOLY TRINITY GRADE SCHOOL,CASCO,WI,0.0,44.557653,-87.617949
LUXEMBERG/CASCO JR HIGH,CASCO,WI,0.0,44.557653,-87.617949
SYBLE HOPP SCHOOL,DE PERE,WI,0.0,44.430233,-88.067214
WASHINGTON MIDDLE SCHOOL,DEPERE,WI,0.0,44.430233,-88.067214
ST. FRANCIS CHURCH & SCHOOL,HOLLAND,WI,54.0,44.247539,-88.171964
ST PATRICK'S PARISH,HOLLAND,WI,0.0,44.247539,-88.171964
LUXEMBURG/CASCO INTERMEDIATE SCHOOL,LUXEMBURG,WI,0.0,44.545156,-87.703323
LUXEMBURG/CASCO PRIMARY SCHOOL,LUXEMBURG,WI,0.0,44.545156,-87.703323
ST. MARY'S CHURCH AND SCHOOL,LUXEMBURG,WI,0.0,44.545156,-87.703323
LUXEMBURG/CASCO SR HIGH SCHOOL,LUXEMBURG,WI,0.0,44.545156,-87.703323
Craig-Houghton Elementary,AUGUSTA,GA,106.0,33.46131,-91.96074
TRINITY CHURCH,ESCALON,CA,1.0,37.79660877,-120.98996158
Greensboro Town Hall,GREENSBORO,VT,167.0,44.579475,-72.2953409
Whittier High School,WHITTIER,CA,1.0,33.97909814,-118.04414494
Hebron Christian Church,WINDER,GA,250.0,33.9041487,-83.6334098
Owego United Methodist Church,OWEGO,NY,355.0,42.105152,-76.259262
Tioga County Boys And Girls Club,OWEGO,NY,383.0,42.10921,-76.256023
Zion Lutheran Church,OWEGO,NY,100.0,42.095823,-76.289801
Rosamond Elementary School,RIVERTON,UT,120.0,40.529773,-111.941848
Macarthur Fundamental Intermediate School,SANTA ANA,CA,85.0,33.704537,-117.87433
North Jackson Elementary School,TALMO,GA,270.0,34.1802,-83.7012
James A Rhodes Community Building,COALTON,OH,250.0,39.109899,-82.6106729
John Ferguson High School Special Needs,MIAMI,FL,500.0,25.7130966,-80.455076
Sandy Hill Elementary School,JENISON,MI,250.0,42.906253,-85.8308519
Highlands Presbyterian Camp And Retreat Center,ALLENSPARK,CO,300.0,40.18484,-105.51544
Bridgeport Grade School,BRIDGEPORT,IL,360.0,38.714003,-87.76073
Calvin Christian Escondido,ESCONDIDO,CA,500.0,33.153137,-117.089966
White Pines Middle School,GRAND HAVEN,MI,3505.0,43.048351,-86.210547
Honey Grove Isd,HONEY GROVE,TX,150.0,33.583236,-95.909194
Barrington/Stowers ,Lithia,FL,1350.0,27.77217,-82.1496
I. W. Evans Elementary,BONHAM,TX,287.0,33.58526,-96.179012
MORMAN STAKE,MAMTECA,CA,1.0,37.799138,-121.228858
CARE WEST,MANTECA,CA,1.0,37.799138,-121.228858
BOYS & GIRLS CLUB OF MANTECA,MANTECA,CA,1.0,37.799138,-121.228858
St. John's Episcopal Church,SAINT JAMES CITY,FL,100.0,26.573919,-82.105579
St. Peter Evangelical Lutheran Church,FORT MYERS BEACH,FL,100.0,26.441755,-81.927938
Hudsonville High School,HUDSONVILLE,MI,1.0,42.861877,-85.864642
St John Lutheran Church Of Sherwood,SHERWOOD,OH,100.0,41.3093423,-84.5921945
United Presbyterian Church,WALTON,NY,429.0,42.1739854,-75.1259473
Hudson Maxim School,HOPATCONG,NJ,100.0,40.9398556,-74.6552941
Backman Elementary School,SALT LAKE CITY,UT,270.0,40.782379,-111.934859
Esc. Eugenio Maria De Hostos,Mayaguez,PR,0.0,18.19812171,-67.14587909
CHURCH OF BRETHREN,ELLISFORD,WA,5.0,48.789076,-119.400108
MANSFIELD SCHOOL DISTRICT,MANSFIELD,WA,5.0,47.811505,-119.637284
ALLIANCE MIDDLE SCHOOL,ALLIANCE,OH,0.0,40.91066,-81.115505
LIGHTHOUSE CHURCH,SPRINGFIELD,OH,0.0,39.924389,-83.806711
JUDA ZION UNITED METHODIST CHURCH,JUDA,WI,1.0,42.588776,-89.504122
WEBSTER SCHOOL,ALLOUEZ,WI,400.0,44.470634,-88.031322
DOTY ELEMENTARY SCHOOL,ALLOUEZ,WI,400.0,44.470634,-88.031322
ASHWAUBENON HIGH SCHOOL,ASHWAUBENON,WI,0.0,44.48095,-88.080322
ST MARY OF THE LAKE CHURCH,BAILEYS HARBOR,WI,0.0,45.065718,-87.123843
ST MARY'S CHURCH,CRIVITZ,WI,120.0,45.233092,-88.01155
PLEASANT VALLEY FIRE STATION AND TOWN HALL,ELEVA,WI,0.0,44.575738,-91.469995
NICOLET ELEMENTARY SCHOOL,GREEN BAY,WI,300.0,44.516017,-88.007859
ST PETER & PAUL,GREEN BAY,WI,89.0,44.516017,-88.007859
ZION LUTHERAN CHURCH,GREENLEAF,WI,89.0,44.31343,-88.096012
HOLY NAME OF MARY CHURCH,MAPLEWOOD,WI,0.0,44.747826,-87.478761
Emerson Elementary School,SALT LAKE CITY,UT,256.0,40.740184,-111.862044
West Central Middle School,BIGGSVILLE,IL,0.0,36.2269719,-82.6912609
Hyalite Elementary School,BOZEMAN,MT,271.0,45.6778887,-111.08765
Hawthorne Elementary School,BOZEMAN,MT,126.0,45.680614,-111.031997
St. Peter Lutheran Church,SOUTHPORT,NC,0.0,33.95377,-78.057152
First Baptist Church Of Fort Myers Beach,FORT MYERS BEACH,FL,100.0,26.442968,-81.929891
Peace Reformed Church,ZEELAND,MI,100.0,42.7906505,-86.0172634
BUNNER'S RIDGE VFD,FAIRMONT,WV,35.0,39.46322166,-80.11741877
CASS ELEMENTARY SCHOOL,Osage,WV,0.0,39.65754175,-80.00817595
Lena Dunn Elementary School,WASHINGTON,IN,100.0,38.66399714,-87.18930445000001
Westminster Presbyterian Church,ELMIRA,NY,25.0,42.0726,-76.7869
A.P. Beutel Elementary,LAKE JACKSON,TX,0.0,29.033279,-95.4303
Trevecca Community Church,NASHVILLE,TN,144.0,36.145802,-86.753182
Lenape Valley Regional High School,STANHOPE,NJ,1200.0,40.910975,-74.698657
Oshkosh Convention Center,OSHKOSH,WI,100.0,44.01381496,-88.53766562
Mcfadden Intermediate School,SANTA ANA,CA,200.0,33.704537,-117.87433
Inactive- San Diego First Church of the Nazarene,SAN DIEGO,CA,325.0,32.719178,-117.250412
Meadowbrook Christian Church,MOUNT VERNON,IL,49.0,38.3182833,-88.8743644
Bank of Gays Mills,GAYS MILLS,WI,1.0,43.321041,-90.852146
Cheel Center,POTSDAM,NY,1600.0,44.663922,-75.002203
Chapel By The Sea Presbyterian Church,FORT MYERS BEACH,FL,100.0,26.449443,-81.942985
Crossroads Baptist Church,FORT MYERS,FL,100.0,26.692432,-81.779896
Andes Fire Department,ANDES,NY,94.0,42.156268,-74.798072
First Baptist Church In Mulhall,MULHALL,OK,25.0,36.06477,-97.40699
Estero United Methodist Church,ESTERO,FL,100.0,26.441185,-81.810462
Sandy Lake Community  Ctr,SANDY LAKE,PA,220.0,39.8859,-77.6803
Faith Presbyterian Church,CAPE CORAL,FL,100.0,26.568056,-81.958281
First Baptist Church Of Alva,ALVA,FL,100.0,26.700757,-81.599854
First United Methodist Church,FORT MYERS,FL,100.0,26.645648,-81.866171
White Church Christian Church,KANSAS CITY,KS,110.0,39.13029,-94.7757391
SF Austin STEM Academy,JONES CREEK,TX,0.0,28.9672547,-95.4648284
Carroll Elementary,CORSICANA,TX,247.0,32.091652,-96.450262
OCONTO UNIFIED SCHOOL DIST.,OCONTO,WI,0.0,44.888462,-87.870913
NESPELEM LONGHOUSE,NESPELEM,WA,1.0,48.1722877,-118.9857423
DC GOVERNMENT CENTER,STURGEON BAY,WI,75.0,44.818082,-87.366739
SAWYER ELEMENTARY SCHOOL,STURGEON BAY,WI,0.0,44.818082,-87.366739
D.C. SENIOR CENTER,STURGEON BAY,WI,0.0,44.818082,-87.366739
D.C. GOVERNMENT CENTER,STURGEON BAY,WI,0.0,44.818082,-87.366739
UNITED METHODIST CHURCH,STURGEON BAY,WI,0.0,44.818082,-87.366739
ST. MARY'S SCHOOL,WRIGHTSTOWN,WI,125.0,44.325487,-88.173743
Central Middle School,COLUMBUS,IN,400.0,39.2056711,-85.9169233
SWEDE HALL,ROCHESTER,WA,200.0,46.8173,-123.097809
First Baptist Church - Lavonia,LAVONIA,GA,200.0,34.43771541,-83.10383215
Oak Ridge Baptist Church,KANSAS CITY,KS,400.0,39.1285812,-94.7938563
Saint John The Baptist Rc Church Hall,ENOSBURG FALLS,VT,108.0,44.911274,-72.80307
Dumont Fire Department,DUMONT,IA,50.0,42.749122,-92.971007
MCKINLEY BUILDING,MANITOWOC,WI,275.0,44.10226,-87.66057
Fairhaven United Methodist Church,BALDWIN TOWNSHIP,PA,200.0,40.3607315,-80.0255465
Down East Family Ymca,ELLSWORTH,ME,300.0,44.5451465,-68.4256412
LINCOLN HIGH SCHOOL,SHINNSTON,WV,120.0,39.38125722,-80.25924158000001
Center Association Freewell Baptist Youth Camp,Ada,OK,0.0,34.7987807,-96.77334431000001
LAPOINTE ELEMENTARY,LA POINTE,WI,385.0,46.79384037,-90.68030459
FRAMETOWN ELEMENTARY SCHOOL,FRAMETOWN,WV,100.0,38.65422439,-80.8452361
MIDWAY ELEMENTARY SCHOOL,ALUM CREEK,WV,300.0,38.25031571,-81.81802482
Mason County Vocational Technical Center,POINT PLEASANT,WV,222.0,38.90078298,-82.12300794000001
Ravenna Public Schools,RAVENNA,NE,0.0,40.96912538,-98.86275503
Cypress College - Gym 2,CYPRESS,CA,630.0,33.817762,-118.028263
Fasano Regional Center Special Needs,Hudson,FL,166.0,28.391826,-82.623274
Cypress College - Student Center And Cafeteria,CYPRESS,CA,57.0,33.811762,-118.028263
Western Washington University - Viking Union,BELLINGHAM,WA,580.0,48.7389,-122.4852
Meigs County High School,DECATUR,TN,475.0,35.515477,-84.791924
Carrollton Jamatkhana And Center,CARROLLTON,TX,140.0,33.066272,-96.708757
Hart County Middle School,HARTWELL,GA,225.0,34.35146236,-82.92138984
Lennox Park,INGLEWOOD,CA,170.0,33.9373999,-118.358556
Alondra Community Regional Park (Community Ctr) 2 of 2,LAWNDALE,CA,190.0,33.8873753,-118.3404189
Westchester Recreation Center (Gym 1) 1 of 2,LOS ANGELES,CA,260.0,33.958267,-118.416578
Northridge Middle School (Multipurpose Room) 2 of 2,NORTHRIDGE,CA,153.0,34.224334,-118.5251856
SEABORN ELEMENTARY,MINERAL RIDGE,OH,0.0,41.1340703,-80.7535388
Camp Pioneer,BEVERLY,WV,100.0,38.80903216,-79.85979567
Geary Elementary School,LEFT HAND,WV,1100.0,38.62072013,-81.2413297
Velasco Elementary,FREEPORT,TX,0.0,28.9650863,-95.3634814
Corsicana High School,CORSICANA,TX,1291.0,32.086658,-96.516103
Arcadia Elementary School,KEARNS,UT,100.0,40.6640458,-112.0199855
Bowie Elementary,CORSICANA,TX,247.0,32.102504,-96.487082
FCPS Rising Starr Middle School,FAYETTEVILLE,GA,510.0,33.342094,-84.519588
Fannin Elementary,CORSICANA,TX,250.0,32.120076,-96.480258
FCPS J.C. Booth Middle School,PEACHTREE CITY,GA,421.0,33.406594,-84.567812
Port St Lucie Comm Center,PORT SAINT LUCIE,FL,166.0,27.275071,-80.341056
Sam Houston Elementary,CORSICANA,TX,336.0,32.089628,-96.476171
FCPS Flat Rock Middle School,TYRONE,GA,448.0,33.495162,-84.569294
Grand Haven City Hall Anex,GRAND HAVEN,MI,67.0,43.0626821,-86.2260655
BAY CITY WESTERN HIGH SCHOOL,AUBURN,MI,0.0,43.56100054,-83.84630175
BANGOR WEST ELEMENTARY SCHOOL,BAY CITY,MI,0.0,43.56100054,-83.84630175
JOHN GLENN HIGH SCHOOL,BAY CITY,MI,0.0,43.56100054,-83.84630175
ST. MARIA GORETTI CATHOLIC PARISH,BAY CITY,MI,0.0,43.56100054,-83.84630175
BAY COUNTY COMMUNITY CENTER,BAY CITY,MI,0.0,43.56100054,-83.84630175
Ohio Northern University,ADA,OH,752.0,40.76848095,-83.84231668
Snug Harbor Club House,HERTFORD,NC,0.0,36.0812481,-76.42766499
Findley Lake United Methodist Church - Findley,FINDLEY LAKE,NY,418.0,42.11027985,-79.72523637
Roosevelt Middle School,MASON CITY,IA,1000.0,43.13720225,-93.19478112
Salem United Methodist Church,MESERVEY,IA,85.0,42.91594973,-93.47814298
Plymouth City Hall,PLYMOUTH,IA,200.0,43.24525991,-93.12332787
Pioneer Elementary,BRENTWOOD,CA,50.0,37.95515242,-121.73696428000001
R. Paul Kelly Elementary,BRENTWOOD,CA,50.0,37.91837727,-121.73821219000001
United Methodist Church,PLYMOUTH,IA,125.0,43.24740738,-93.12232059
Loma Vista Elementary,BRENTWOOD,CA,50.0,37.93990813,-121.73570948
SCMT High School,SHEFFIELD,IA,250.0,42.89710213,-93.21786845
Carmen Dragon Elementary,ANTIOCH,CA,50.0,37.96598718,-121.75467461
Monongahela Fire Department,MONONGAHELA,PA,40.0,40.20004066000001,-79.9226073
West Hamlin Elementary School,WEST HAMLIN,WV,350.0,38.29118194,-82.20846957
WHITE HALL ELEMENTARY SCHOOL,FAIRMONT,WV,50.0,39.46322166,-80.11741877
EAST DALE ELEMENTARY SCHOOL,FAIRMONT,WV,50.0,39.46322166,-80.11741877
SEVENTH DAY ADVENTIST,NORTH BEND,OR,0.0,43.32302859,-124.13428991
ESC. FACTOR #5,ARECIBO,PR,0.0,18.40953598,-66.72698885
Centro Geriatrico La Hermandad,BARRANQUITAS,PR,0.0,18.20173375,-66.30996223
Bertha-Hewitt Public School,BERTHA,MN,750.0,46.26662566,-95.06289828
Bayview Elementary,SAN PABLO,CA,50.0,37.97373437,-122.3477982
City Hall/ City Center,IONA,MN,90.0,43.91652241,-95.78400952000001
Downer Elementary,SAN PABLO,CA,50.0,37.95105802,-122.35372957
EAST BURNEY ELEMENTARY SCHOOL,Burney,CA,0.0,40.98325493,-121.66115494
Murwood Elementary,WALNUT CREEK,CA,50.0,37.88226593,-122.04635086
Parkmead Elementary,WALNUT CREEK,CA,50.0,37.88715776,-122.06849198
Winthrop STEM Elementry Magnet School,New London,CT,240.0,41.36844276,-72.09963854
ST. AMBROSE CATHOLIC CHURCH,WABENO,WI,100.0,45.43843482,-88.6047228
LITTLE BIRCH ELEMENTARY SCHOOL,LITTLE BIRCH,WV,100.0,38.56859802,-80.71781944
NEW HAVEN ELEMENTARY SCHOOL,NEW HAVEN,WV,224.0,38.98545066,-81.97092994
WHITESVILLE ELEMENTARY SCHOOL,WHITESVILLE,WV,100.0,37.95520086,-81.53773849
Saint John The Baptist Church,COLLEGEVILLE,MN,70.0,45.59439867,-94.36269756
Confidence Elementary,RED HOUSE,WV,100.0,38.5689655,-81.87394098
GARLAND LEGION CLUB,GARLAND,NE,0.0,40.95809205,-96.96080897
CRIMM ELEMENTARY SCHOOL,BOWLING GREEN,OH,0.0,41.36157352,-83.6815822
Church Of St John's On Mountain,BERNARDSVILLE,NJ,126.0,40.718963,-74.60994
Salem Baptist Church,LEXINGTON,GA,122.0,33.806687,-83.0773738
Anna M. McCabe School,SMITHFIELD,RI,100.0,41.881094,-71.541583
Arnoldsville Baptist Church,ARNOLDSVILLE,GA,150.0,33.9082876,-83.2170421
Raymond C. Lapearch School,SMITHFIELD,RI,219.0,41.89963,-71.504672
AirPark Neighborhood Center,AIR PARK,NE,524.0,38.6556967,-121.3906165
Fillmore Central High School,GENEVA,NE,614.0,40.5322323,-97.5940068
Roulhac Middle School Special Needs,CHIPLEY,FL,144.0,30.7649055,-85.5679695
San Bruno Senior Ctr.,SAN BRUNO,CA,100.0,37.6153701,-122.4158448
WAUZEKA HIGH SCHOOL,WAUZEKA,WI,1.0,43.085016,-90.88283
RONCALLI HIGH SCHOOL,MANITOWOC,WI,1000.0,44.1265,-87.63
FIRST GERMAN LUTHERAN SCHOOL,MANITOWOC,WI,400.0,44.088634,-87.657756
MISHICOT ELEMENTARY SCHOOL,MISHICOT,WI,400.0,44.2383,-87.629
Pines Elementary,PLYMOUTH,NC,200.0,35.8714405,-76.6944648
FITZGERALD HIGH,WARREN,MI,608.0,42.46416153000001,-83.06451398
St. Paul¿s Lutheran Church,Milwaukee,WI,100.0,45.80098065,-121.43603809000001
Stoneman Elementary,PITTSBURG,CA,50.0,38.0040971,-121.87230141
Willow Cove Elementary,PITTSBURG,CA,50.0,38.02313809,-121.92657884
Rodeo Hills Elementary,RODEO,CA,50.0,38.03004764,-122.26968419
Fairfield Center School,FAIRFIELD,VT,32.0,44.80059828,-72.9482352
Evangelical Methodist Church Old Section,ELIZABETH CITY,NC,0.0,36.24521792,-76.32259477000001
ST. PAUL LUTHERAN CHURCH,MCCLURE,OH,0.0,41.36011826,-83.93544559
King Elementary,RICHMOND,CA,50.0,37.92895819,-122.33276119
Mira Vista Elemetnary,RICHMOND,CA,50.0,37.93999889,-122.31399196000001
Nystrom Elementary,RICHMOND,CA,50.0,37.92802026,-122.36001499
Peres Elementary,RICHMOND,CA,50.0,37.94295417,-122.36441611000001
Verde Elementary,RICHMOND,CA,50.0,37.96105395,-122.36348028
St. Patrick's Church And School,RODEO,CA,50.0,38.02889025,-122.26314978
Highland Elementary,SAN PABLO,CA,50.0,37.97133738,-122.32686343
Valle Verde Elementary,WALNUT CREEK,CA,50.0,37.9343859,-122.01475463
Walnut Acres Elementary,WALNUT CREEK,CA,50.0,37.91745824,-122.01883872
Tara Hills Elementary,SAN PABLO,CA,50.0,37.9935512,-122.31328607
St. Columba Catholic Church,IONA,MN,150.0,43.89036971,-95.77422295
Paupack United Methodist Church,PAUPACK,PA,0.0,41.40610691000001,-75.23037675
State University College At Fredonia ( Dods Hall ),FREDONIA,NY,300.0,42.44217299,-79.33464821
Slanesville Elementary School,SLANESVILLE,WV,0.0,39.35765035,-78.55704994
Gift Hill School On St. John,CRUZ BAY,VI,75.0,18.3384326,-64.73714733
Middlesex Baptist Church,MIDDLESEX,NC,410.0,35.78483222,-78.20531912
ST JOSEPH'S CHURCH,Arkansaw,WI,0.0,44.63187105,-92.06880627
Dunlow Elementary School,DUNLOW,WV,328.0,38.03481519,-82.340424
STARTING POINTS,SMITHBURG,WV,75.0,39.33475468,-80.67664081
Roaring Brook Municipal Building,ROARING BROOK TWP,PA,125.0,41.34217463,-75.54543038
MARY INGLES ELEMENTARY SCHOOL,TAD,WV,100.0,38.33329733,-81.49439772999999
Taylorsville High School,SALT LAKE CITY,UT,0.0,40.65624178,-111.93877765
Huntington Fire Station,HUNTINGTON,VT,240.0,44.29797028,-72.96849054
SILVER CREEK ELEMENTARY SCHOOL,WESTBORO,WI,1.0,45.3262667,-90.47321608
Nineveh Grange,New Philadelphia,OH,75.0,40.4617164,-81.44894208999999
Westview Center,HAMILTON,MT,200.0,46.2463137,-114.1675753
Trinity School District #4,CANYON CREEK,MT,245.0,46.8056656,-112.2544017
Saint Croix Educational Complex,ST CROIX,VI,1200.0,17.722389,-64.798028
First Presbyterian Church,GRAND HAVEN,MI,422.0,43.061199,-86.226283
Holly Beach Fire Company,WILDWOOD,NJ,50.0,38.9871849,-74.821747
Lanier Middle School,FREEPORT,TX,0.0,28.9631096,-95.3660561
Creekside Middle School,ZEELAND,MI,5680.0,42.8196255,-86.0240915
Jordan Hills Elementary School,WEST JORDAN,UT,125.0,40.5900361,-112.0053642
Meridian High School,BELLINGHAM,WA,250.0,48.5137,-122.2957
First Congregational Church of Bellingham,BELLINGHAM,WA,200.0,48.761593,-122.475809
Kona Baptist Church,KAILUA KONA,HI,274.0,19.560831,-155.940446
Robert F. Kennedy Community Schools - Middle School Gym,LOS ANGELES,CA,325.0,34.0596282,-118.2956314
Brookfield Middle School,BROOKFIELD,OH,0.0,41.24282786000001,-80.58118013
